var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18,var19,var20,var21,var22,var23,var24,var25,var26,var27,var28,var29,var30,var31,var32,var33,var34,var35,var36,var37,var38,var39,var40,var41,var42,var43
0.1054407583,0.093564483,0.1034511261,0.0888301324,0.0800572061,0.0808423439,0.0616916903,0.0578340199,0.0462106487,0.0566167449,0.0386858209,0.0413267319,0.0329756128,0.0399863309,0.0331883506,0.0330315263,0.0468749777,0.0334341505,0.0329330668,0.0297602412,0.031271237,0.0271171706,0.0261433682,0.0307451038,0.0341372323,0.0234385485,0.0275509619,0.0203374743,0.0205394519,0.0171681791,0.006590459,0.0194191223,0.0160470192,0.0055425803,0.0094464422,0.0078317385,0.0048215003,0.00374623,,,,,
0.1031367416,0.096214336,0.0955133837,0.0805069987,0.0817199801,0.0724192105,0.0658078432,0.0534065198,0.045556203,0.0515977769,0.0404153762,0.0380842244,0.03095207,0.0379870271,0.034948454,0.0302980302,0.0372169382,0.0327856122,0.0347578181,0.0340627199,0.0328025649,0.0320833726,0.0267138243,0.0257479396,0.0299905781,0.0264408118,0.0319122044,0.0192069422,0.0212267711,0.0153418594,0.013107709,0.0110601506,0.0120234958,0.0078901889,0.0088339965,0.0090906119,0.0051054977,0.0035647993,,,,,
0.0968479655,0.1006419621,0.0930489371,0.083011243,0.0764189829,0.0751832136,0.06657329,0.0585629784,0.0482417785,0.0511103728,0.0409851238,0.0383774524,0.0329162799,0.032028725,0.0379366521,0.0335475651,0.0258747658,0.0313126512,0.0381746224,0.0341132649,0.0363577716,0.0299631801,0.0307019471,0.0273103983,0.0304860578,0.0275161346,0.0319126518,0.0202096929,0.0216510356,0.0235562706,0.018463206,0.0093081639,0.0046540369,0.0074879238,0.008134527,0.0103951078,0.0058157141,0.0049326242,0.0052931912,,,,
0.0947299595,0.099371075,0.0962230974,0.0876472972,0.0758923893,0.0772595871,0.0716611471,0.0710204165,0.0468479641,0.05156322,0.0447920166,0.0399029795,0.0384183097,0.037206093,0.034727514,0.0310638125,0.0263453805,0.03472967,0.0362791523,0.0313461509,0.0348304025,0.0263515549,0.0350610924,0.0298570117,0.0320188308,0.0261438673,0.0302483825,0.0213228273,0.0203104229,0.0233388786,0.0187442553,0.0145512206,0.0108572875,0.0095305632,0.0079375948,0.0088849159,0.006925676,0.0058593781,0.0040297604,,,,
0.1084560627,0.0978323424,0.096943148,0.0796706785,0.0813585795,0.0770925974,0.0741926144,0.0692453808,0.0490183015,0.052884071,0.0430119145,0.0405735058,0.0411006418,0.0435902276,0.0332546357,0.0350316511,0.0321960016,0.0415278945,0.0372254178,0.0277996372,0.0383545358,0.0309151274,0.0394203638,0.0332095151,0.034040707,0.0254535455,0.0250741828,0.0259795981,0.0206441104,0.01965959,0.0178797588,0.0182994617,0.0171456197,0.0068584746,0.0086669622,0.0068195565,0.0084012652,0.0069460877,0.0029700395,0.0026778157,,,
0.1093909433,0.0918589208,0.0932650847,0.0836190432,0.0911038112,0.0699735966,0.0742576067,0.0617471064,0.0574578184,0.0493188992,0.0466525752,0.042414425,0.0423875225,0.0432977832,0.0310579206,0.0364809065,0.0353914961,0.0405235154,0.0287266287,0.0253245592,0.0327497947,0.0364166243,0.0378523945,0.0339689681,0.0294393865,0.0288170926,0.0233430254,0.0302174018,0.0264272088,0.0161581591,0.0149997324,0.0171688035,0.0222483751,0.0135864932,0.0077740607,0.0110574471,0.0088154529,0.007432824,0.0058896425,0.0036941741,,,
0.1060994193,0.0888310009,0.0928467665,0.0861589724,0.0889117481,0.076450457,0.076186223,0.0592193561,0.063986096,0.0524088125,0.0424935017,0.0386975231,0.0386072417,0.0314548138,0.0370927115,0.0351052996,0.0411629487,0.0335326545,0.0294437998,0.0245168948,0.0296265161,0.0368376837,0.0354427983,0.0323922712,0.0272421016,0.0269287074,0.0276971426,0.0294236685,0.0246393952,0.0179460799,0.0154035813,0.0180101729,0.0169505862,0.0251891196,0.0077423636,0.0110674758,0.0069319484,0.0074692474,0.0078240799,0.0054330007,,,
0.1093674131,0.0934910594,0.094610145,0.0945252144,0.085381346,0.0739205165,0.0745463269,0.0617239792,0.061567459,0.0528454853,0.0443536148,0.0383364723,0.0331287646,0.0316870609,0.0377065237,0.0299998264,0.0350530246,0.0301615033,0.0240967517,0.0221728776,0.0278272898,0.0332268093,0.0306125656,0.0281864969,0.0252547633,0.0218356658,0.0319778606,0.0234501444,0.0175016098,0.0186434777,0.0183669151,0.0160626827,0.0190240521,0.0267959237,0.0147813377,0.0103581539,0.0060415823,0.009254831,0.0072742824,0.0049573387,0.0041645408,,
0.1070415514,0.0920887775,0.0922927621,0.0906710347,0.0805680798,0.0805538249,0.0748679691,0.0657464792,0.052395634,0.0493556116,0.0399599809,0.0350614103,0.0317087251,0.0285217273,0.0365414226,0.0295563467,0.0356583406,0.0319061352,0.0281188095,0.0293317533,0.0314222745,0.0311901384,0.0238540627,0.0237857451,0.027889442,0.0211776564,0.0257682493,0.0224133526,0.0160137224,0.0168569102,0.0200662697,0.013375133,0.0170645759,0.0216874929,0.0168836412,0.009716069,0.0054144795,0.0110554945,0.0049866135,0.0033414083,0.0053588769,,
0.0898314239,0.0885077763,0.0889882764,0.0829438694,0.0797034649,0.0783305094,0.0722007833,0.0601392158,0.0480507793,0.0463999196,0.0395639799,0.0364233209,0.0332446536,0.0278025242,0.0315709215,0.0254702998,0.0332424461,0.0293842161,0.0264790733,0.0278473324,0.0303759645,0.0274836057,0.0236838997,0.0242748028,0.0270581588,0.0209494618,0.0161371723,0.0311104637,0.0224942561,0.0162189171,0.0173371431,0.014371396,0.0157837415,0.0149883532,0.008942178,0.010381208,0.0071401447,0.0089009879,0.0052241394,0.0043627317,0.0065144468,0.0025109066,
0.0859285917,0.0795541381,0.0933440943,0.0756485953,0.0845946264,0.0755493525,0.070508004,0.0629605088,0.049914762,0.0548754031,0.0409595144,0.0412928775,0.0346641991,0.0220992816,0.0351896177,0.0281533421,0.0377552906,0.0295605257,0.0262924907,0.0270558076,0.026065726,0.0303864446,0.0282716142,0.0257467904,0.0255058248,0.0209844436,0.0173854316,0.0321037261,0.0268609804,0.0179547262,0.0156428392,0.0169468858,0.0120994939,0.0121744991,0.0013291767,0.0100244692,0.007616458,0.0059795553,0.0062063016,0.0054978292,0.0064441954,0.0009877755,
0.0880423479,0.0809520569,0.0878532557,0.0734278449,0.0823085098,0.0749773477,0.0688949392,0.0617516942,0.0554919463,0.0559622308,0.0431619314,0.0412283363,0.0379503908,0.0326760334,0.0376691299,0.0312116448,0.0376592344,0.0279591209,0.0198146642,0.0231207523,0.0253978879,0.0311965027,0.03170508,0.0271117424,0.0263668222,0.0181275876,0.0229276586,0.0306372128,0.0218321066,0.022530262,0.01867656,0.0161671737,0.0144057644,0.0113200178,0.0067717379,0.0081182743,0.0078220572,0.0062758894,0.0060539866,0.0038054458,0.0043551628,0.0018792029,
0.093438363,0.0767716548,0.0771668828,0.0724542956,0.0805308933,0.0821941905,0.0633280261,0.0619353893,0.0545373767,0.0509032795,0.0399750924,0.0334446578,0.0399063595,0.0348082444,0.0333533425,0.0303246061,0.035773161,0.0267055336,0.0235454539,0.0297357405,0.0237975387,0.0304327717,0.0306272095,0.0264297243,0.0253392631,0.0219324065,0.0274820934,0.0295210879,0.015527032,0.0231406718,0.0203054232,0.0172388889,0.0151620773,0.0132615682,0.0113375058,0.0108253652,0.0084924367,0.00773714,0.0059491183,0.0048661,0.0041711233,0.0065544344,0.0010437459
0.0975110529,0.0891244426,0.0777641674,0.0784513632,0.0820864941,0.0756083995,0.0614539797,0.061234281,0.0499138888,0.0436185758,0.0416862679,0.0287542481,0.0408441649,0.0370153208,0.0255898101,0.0256178745,0.029107733,0.0273467067,0.0244976141,0.0306949416,0.0222137205,0.0263949599,0.0264160463,0.0267595856,0.0223652337,0.0213903615,0.0284602218,0.0293237986,0.0166855237,0.0237888723,0.0194041314,0.016073489,0.0161175441,0.0155336933,0.0146948984,0.014077904,0.0077122909,0.0092011082,0.0062060194,0.0060375919,0.0041891747,0.0084344174,0.0034281745
0.0917638752,0.0866614951,0.0761707508,0.0796768351,0.0771646111,0.0667019832,0.0576185851,0.0586255686,0.0474659797,0.046334057,0.0470483246,0.031059687,0.0339288598,0.0321585425,0.0219272947,0.0211239438,0.025509023,0.026325958,0.0184181518,0.0272431124,0.0173454554,0.022131997,0.023702587,0.0216677367,0.0203761279,0.0245264551,0.0264037782,0.022343563,0.0213500166,0.0237921541,0.0175587795,0.0164419768,0.0135568158,0.0127425681,0.0144479806,0.0200932276,0.0035548213,0.0084635078,0.006467071,0.0079984134,0.0050182411,0.0058222063,0.005177498
0.0891941343,0.0884627222,0.0842417173,0.0757584533,0.0799292046,0.06944533,0.0625048537,0.0570450119,0.05407706,0.0453603201,0.0459213919,0.0382986173,0.0311901928,0.0324689835,0.0254575993,0.0240064134,0.0247746645,0.0262564299,0.0178375493,0.0292774105,0.0188440697,0.0291584126,0.0273568719,0.0230438883,0.0251263649,0.0279505759,0.0223266761,0.0181997384,0.0221730346,0.02112736,0.0182346558,0.0174888882,0.0108836874,0.0133360191,0.0156502782,0.0180886872,0.0039486145,0.0095378448,0.0067004033,0.0066426015,0.0048474025,0.0049802952,0.0045812144
0.0803817085,0.0890321076,0.0811981946,0.0643252857,0.0765925875,0.0638705042,0.0596953554,0.0496571857,0.052030286,0.0406176879,0.0370590341,0.038679478,0.0280739879,0.0276348395,0.0234965908,0.0252705033,0.0223727913,0.0200268322,0.0278948575,0.0338040829,0.0220889551,0.0275127174,0.0277407164,0.0245683452,0.0256942909,0.0288638847,0.0171965091,0.0190603301,0.0162595829,0.0187196395,0.0180985837,0.0177784732,0.0097916952,0.0127389953,0.0129300725,0.0138434902,0.0132066467,0.0083176293,0.0087392002,0.0064155021,0.0036880776,0.0048307466,0.0036838024
0.0667857957,0.0954592515,0.0829438773,0.0653305156,0.0712706856,0.0622229866,0.0567421091,0.0532176662,0.0509943095,0.0421143463,0.0342325088,0.039515033,0.0324294695,0.0264458239,0.0224866502,0.0273846252,0.0226119462,0.0215354669,0.0335594836,0.0311792042,0.0240776112,0.0230766013,0.0238664158,0.0277226513,0.0226787224,0.0246559308,0.0192855137,0.0196031433,0.0173342185,0.0175579062,0.0197722461,0.0163277431,0.0152030621,0.0148733554,0.0133133191,0.0099496772,0.0179947624,0.0062665003,0.0114996548,0.0057989591,0.0034501082,0.0058063662,0.0044645437
0.0658212033,0.0900536031,0.0715806313,0.0712158193,0.0613378658,0.0641704261,0.0646563689,0.0529195619,0.0477974693,0.0417714637,0.0349206866,0.0333046761,0.0319035568,0.0277977535,0.0204620205,0.0252976163,0.0225205006,0.0250520319,0.0289888055,0.0222748163,0.0263733753,0.0193747209,0.0206423891,0.0256937827,0.0246591813,0.0227166722,0.0226755432,0.0206552204,0.0204839947,0.016732195,0.0195234994,0.017861652,0.0158199518,0.0135745829,0.0109652672,0.0071728023,0.0138739587,0,0.0118764847,0.006375498,0.0055722479,0.0042305811,0.0041275684
0.0697993811,0.0807016717,0.0633424081,0.0746802989,0.0672563083,0.0663680157,0.0720069934,0.0508215073,0.0481709323,0.0463787838,0.0373067768,0.0266326261,0.0322083388,0.0275754131,0.0247425288,0.0305242738,0.0169761986,0.0249244382,0.0196713561,0.0229335404,0.029023536,0.0264394373,0.0257891826,0.022721996,0.0284777997,0.0219774666,0.0233220968,0.0232279636,0.0189342075,0.0176452203,0.0168437101,0.0190061863,0.0124165523,0.0124519366,0.0107932121,0.0066942321,0.0116112528,0.0041230318,0.0104823681,0.0054271005,0.0043290294,0.0040872626,0.0026842809
0.0761717995,0.0713447304,0.0708663731,0.0687081785,0.0732338228,0.0604181445,0.0706872598,0.0443884519,0.0489481872,0.0466779367,0.0379006312,0.0256976827,0.0331566519,0.0314770693,0.0286097558,0.03180069,0.017276178,0.0263040475,0.0218619026,0.0270187891,0.02557965,0.0293391304,0.0286389865,0.0246779996,0.028267228,0.0211195388,0.0175591285,0.0240762024,0.0202804969,0.0217944702,0.0156807195,0.0159444293,0.0093911035,0.0137782489,0.0114350884,0.0104774286,0.0119475791,0.0093544999,0.0094509922,0.0040051352,0.0026269962,0.0025296858,0.0026468849
0.063938715,0.0711331887,0.074489622,0.0638138953,0.0701631664,0.0566546792,0.0565717126,0.0472923368,0.0414855062,0.0461948193,0.04154236,0.0294472456,0.0302278656,0.032702769,0.0285196137,0.0285470534,0.0201332068,0.0239350318,0.0232924176,0.0222092016,0.0219698539,0.0221814964,0.02901355,0.0262382007,0.0230742031,0.0181520118,0.012742262,0.0201021824,0.0159324247,0.0200266728,0.0185938757,0.0104081087,0.0129461329,0.0147370108,0.0133473977,0.0128637944,0.0088836906,0.0141586435,0.0060358985,0.0074552136,0.0035674995,0.0045107067,0.0037093095
0.0710680558,0.0693998698,0.0811007196,0.0644299111,0.0652094326,0.0512563799,0.0544158134,0.0439690367,0.0370803626,0.0368831206,0.0402149442,0.0309659766,0.0242465768,0.0273892461,0.0217467049,0.0248885487,0.0213416596,0.0223194672,0.0237985111,0.0194660716,0.0216612572,0.020241737,0.0247493255,0.0233213749,0.022910472,0.0181123938,0.0130499536,0.0167292935,0.0162551692,0.0165625708,0.0182011323,0.0111658527,0.0176582161,0.0107590978,0.0126332123,0.0104007407,0.0075442558,0.0112897923,0.0058440368,0.0091524177,0.0056791245,0.0075036385,0.0059912961
0.0703488804,0.0654731586,0.0707982027,0.0657896894,0.0572356259,0.0482680976,0.0536821302,0.0448783434,0.0377375224,0.0320460395,0.0346719625,0.030427942,0.0270022524,0.0238318409,0.0261228292,0.0235156369,0.0214127237,0.0198559015,0.0193586207,0.0226629019,0.0203105474,0.0189083695,0.020377926,0.0187401029,0.0217017883,0.0171358748,0.0159246781,0.0160083704,0.0168551182,0.0149221287,0.0209492534,0.0144803121,0.0192068514,0.006984649,0.0095516677,0.0096728093,0.0122224382,0.0153612084,0.0044860425,0.007600983,0.0057468487,0.007755434,0.0050196562
0.0764818341,0.0604484517,0.068672734,0.0545012119,0.0565244328,0.0606192136,0.0539113547,0.0427622813,0.0431144081,0.0304730519,0.030495653,0.0284924732,0.0277302545,0.0248104535,0.0301801713,0.0225993959,0.0190028613,0.0254225835,0.0151911022,0.0254459511,0.0181899343,0.0193229163,0.0161954145,0.0167110334,0.0218264887,0.0180148616,0.0204188399,0.0163664025,0.0204874907,0.016948493,0.0205150005,0.0178784593,0.0152077855,0.0056429574,0.0093548937,0.0090503935,0.0134750228,0.0125127026,0.0084657547,0.002956619,0.0046002283,0.006141166,0.002424223
0.0843191914,0.0649845357,0.0588414708,0.0549068895,0.0572669879,0.067696985,0.0508662808,0.0514736693,0.0399759942,0.0350366537,0.0304286336,0.0304690512,0.0235307975,0.0249272392,0.0270445538,0.0183481932,0.021719954,0.0211486371,0.0175676876,0.025221269,0.02229693,0.0187127873,0.0134289755,0.0255722901,0.0212656157,0.015646711,0.0200251227,0.0219841466,0.0160825583,0.0124127549,0.0196199082,0.0174593841,0.0102558849,0.0097046328,0.0113960399,0.0106362105,0.0119077146,0.0109622606,0.009143111,0.002773896,0.0036156478,0.0052679421,0.0036263691
0.0799637405,0.066882614,0.0667242012,0.0571115834,0.0616122962,0.0699288637,0.0516130211,0.052837013,0.041842273,0.0340532441,0.0290197358,0.0300006893,0.0217252013,0.0216295259,0.0215246871,0.0151389085,0.0182784907,0.017013126,0.0186625932,0.0204797295,0.0193629048,0.0213195235,0.0167635432,0.0283950177,0.0207098828,0.0137777077,0.0201403831,0.0250788507,0.0145161131,0.0118963983,0.0141400883,0.0149198676,0.0091088284,0.0122220399,0.0123570455,0.0085118364,0.0103682326,0.0066285246,0.0100398086,0.0076060906,0.0030014268,0.0065353294,0.0051564308
0.0783666173,0.0633975314,0.0680086996,0.0589431758,0.0585214212,0.059594074,0.0492890326,0.054302173,0.0437641256,0.0362151533,0.0299439043,0.0306143523,0.0265938475,0.0185483716,0.0230150448,0.022088479,0.0204680882,0.0179506178,0.0259259979,0.0153870909,0.0151001444,0.0198063646,0.0135855093,0.02534984,0.0159603091,0.0149754399,0.0174761099,0.0252470626,0.014929346,0.0113212398,0.0149120291,0.0150505006,0.0124530966,0.0131319343,0.0113855615,0.0081651367,0.0103607776,0.0074164118,0.0070137008,0.0123749577,0.0065440443,0.0075992611,0.0048818359
0.0662944719,0.0588977609,0.0629415069,0.0538767568,0.0584549319,0.0557737855,0.0460536762,0.04829334,0.0413179946,0.0389624058,0.0309312724,0.0249325925,0.0308392466,0.0235270515,0.0220036176,0.0338234856,0.0148961981,0.0269783513,0.0257481133,0.0113918259,0.0152210121,0.0139492788,0.0133331268,0.0170030239,0.0151852079,0.0127454365,0.0180128425,0.01814038,0.0163720678,0.0124914144,0.0154628948,0.0128344411,0.0123624779,0.0127241919,0.0112519907,0.0068368853,0.0081071574,0.0074890831,0.0079079644,0.0114752819,0.0067988222,0.0105398306,0.0023044846
0.0732847424,0.059361638,0.0510533817,0.0572140622,0.0560583928,0.0540444261,0.0382791624,0.0392400155,0.0356409539,0.0400676978,0.0314474926,0.0244441002,0.0279280411,0.0230902679,0.0218917678,0.0317670254,0.0177447523,0.0225072122,0.0272741575,0.0145873392,0.0154594716,0.0140091819,0.0141735479,0.0172434317,0.0170210225,0.0136783399,0.016403558,0.0153106553,0.0155523552,0.0103788902,0.014172693,0.0102181503,0.0107325473,0.0116864937,0.0104485191,0.0062768854,0.0076379998,0.0105775342,0.0078853102,0.0048123632,0.0108161609,0.0070227992,0.0037353031
0.0653012824,0.0646745196,0.0513712826,0.0533497297,0.0588177029,0.0718776059,0.0389654025,0.0330946678,0.0326865892,0.0278003499,0.0312971194,0.0259893925,0.0225088868,0.020105662,0.0247902793,0.0222674575,0.0175205794,0.0208096968,0.0197323269,0.0174363076,0.0113382054,0.0190631704,0.016542977,0.0167115403,0.0175995562,0.0168971369,0.013809488,0.0139482411,0.0136118879,0.0193086423,0.0137455353,0.0085330399,0.0116060495,0.0106381991,0.0099690942,0.0085172197,0.0078544898,0.0092290762,0.0086452856,0.0033593628,0.0112295615,0,0.004258681
0.0590679551,0.0625580307,0.0483830987,0.0469964999,0.0507124383,0.0713195056,0.0404218818,0.0312384671,0.0350919011,0.0209582104,0.036648721,0.0265270903,0.0203138246,0.0135306573,0.0226269624,0.0166202096,0.0239143428,0.0175653537,0.0159677968,0.0202925134,0.010107599,0.0201240305,0.0196062452,0.0153020348,0.0161117345,0.0189485352,0.0160200471,0.0133122269,0.0155290163,0.024361653,0.0135751797,0.0112859253,0.01377509,0.0117919655,0.0091850252,0.0088939589,0.0083678886,0.0077843532,0.0064790626,0.0037088947,0.0144215939,0.0047933942,0.003542594
0.0524828762,0.051246122,0.0477138365,0.0573687482,0.0494800991,0.0572811158,0.0434220538,0.032548466,0.0379413605,0.0184934902,0.0324727324,0.0251321972,0.0223852602,0.0177794658,0.0178786637,0.0209560633,0.0221190009,0.0209902193,0.0130944116,0.0177363883,0.0140362987,0.0175281591,0.0156803524,0.0157461002,0.0146337922,0.0130364061,0.0159800094,0.0122658786,0.0184645674,0.0172185318,0.0143770087,0.0112983789,0.0098469613,0.0125115434,0.0095022368,0.0088760472,0.0075098029,0.0066385899,0.0062905682,0.0059939674,0.0106519227,0.0151917301,0.0047429454
0.0543945324,0.0431422528,0.045242799,0.0672457697,0.0504656179,0.044267703,0.0446134413,0.0344037161,0.0386453743,0.0263027878,0.0273220912,0.0243390104,0.0239801891,0.020025009,0.0173427936,0.0208165382,0.01889743,0.021651336,0.0132017558,0.013553725,0.0126071478,0.0136527248,0.0169254981,0.0125078291,0.0153493729,0.0103756123,0.0170309601,0.0115894033,0.0197475923,0.0060166309,0.0155038108,0.0142393235,0.0082444923,0.0091717381,0.0098126157,0.0071413896,0.0083618151,0.0086494233,0.0060875507,0.0056710293,0.007521369,0.013266328,0.0029081681
0.0593928084,0.0421619615,0.0489733475,0.0583332101,0.0586179671,0.0566769449,0.0477177888,0.0418094044,0.0356735396,0.0252966476,0.0251756111,0.020411538,0.0205910305,0.0177716074,0.0152019302,0.0227206808,0.0187375889,0.0237218107,0.0132350901,0.0162306242,0.0113300481,0.0119475829,0.0149767677,0.0144291768,0.0132043911,0.0117818949,0.0158970628,0.012647551,0.0164931908,0.008993671,0.0122591643,0.014284496,0.0097664086,0.0071038762,0.0098136842,0.0099322384,0.0091120975,0.0085149979,0.0085007276,0.0070438046,0.0038243817,0.0052146696,0.0078207117
0.0581172974,0.0442636405,0.0428072628,0.0477660062,0.0483718123,0.0510394801,0.0387847375,0.0447393319,0.0292357009,0.0278652635,0.0253053361,0.018163497,0.0177522822,0.0232152607,0.0106017184,0.0203358987,0.01865686,0.0174854192,0.0153474156,0.0169842327,0.0118111112,0.0091922227,0.0170815901,0.0153576243,0.011649839,0.0120480388,0.0185379766,0.0113294588,0.0167278309,0.0136909232,0.0110000854,0.0128201515,0.0121090747,0.0072810624,0.0097897294,0.0105201347,0.0089308991,0.0094911265,0.0078601961,0.0091819899,0.005123176,0.005886676,0.0030246224
0.0613242199,0.0462908756,0.041407399,0.0464023746,0.0467140749,0.0412254096,0.0410389008,0.0394174427,0.0276138268,0.0254723059,0.0259322623,0.0190721306,0.0171332883,0.023487499,0.0100715854,0.0219173185,0.0178849971,0.0138824042,0.0153379411,0.0146311396,0.0165891692,0.0100607459,0.0120026413,0.0161754026,0.0107845317,0.0117235573,0.0151873688,0.0128367101,0.0176360181,0.0136163464,0.010418416,0.0097534413,0.0097682051,0.0076928814,0.0119629713,0.0094134556,0.0078981837,0.0086434324,0.0071599092,0.011450075,0.0072339258,0.0067792571,0.0038684099
0.0531461552,0.0468506594,0.0386412115,0.049465646,0.0455012272,0.0323817292,0.0431489682,0.0330314553,0.0291507335,0.0270099643,0.0244209589,0.0206463898,0.0195801883,0.0196132614,0.0192357716,0.0204488184,0.0156655977,0.0124583768,0.0163711095,0.0125872907,0.0138243433,0.0113205813,0.0112535886,0.0163169902,0.0172221053,0.0139176017,0.0125149848,0.0182493582,0.0155538729,0.0101588952,0.0100436096,0.0103684501,0.008811358,0.0067494277,0.0105518389,0.0092314488,0.0094164661,0.0086105765,0.0067632708,0.0077950613,0.0052596678,0.0048339171,0
0.0438360907,0.0510122045,0.0396811115,0.0433886211,0.0426405951,0.038545401,0.0473835803,0.0362873833,0.0353932596,0.0210563676,0.027659874,0.0220014214,0.0228330994,0.0148317921,0.0216008272,0.0170604707,0.015797939,0.0122689062,0.0167087199,0.0144740448,0.0114380745,0.0180368993,0.0158509915,0.0172423291,0.0196180127,0.0127835102,0.0101403905,0.0191705064,0.0124499723,0.0104956344,0.0110989458,0.009119131,0.0117461402,0.0075090772,0.0091769501,0.009798247,0.0110205651,0.007142705,0.0069118312,0.0047936926,0.0038062546,0.0038517126,0.0063205964
